State,City,percent_completed_hs,poverty_rate,Median Income,Lat,Lng,cityarea,city_name,city_type,county
AL,Huguley CDP,79.3,16.3,42063,32.8345732,-85.2296647,Huguley CDP,Huguley,CDP,
AL,Huntsville city,90.2,18.2,48775,34.730368799999994,-86.5861037,Huntsville city,Huntsville,city,
AL,Hurtsboro town,75.3,46,19732,32.2418146,-85.4163327,Hurtsboro town,Hurtsboro,town,
AL,Hytop town,70.6,14.7,38542,34.916196,-86.0880384,Hytop town,Hytop,town,
AL,Ider town,80.5,15.4,32692,34.7142484,-85.68080309999999,Ider town,Ider,town,
AL,Indian Springs Village city,97.2,4.4,96346,33.3595143,-86.7491802,Indian Springs Village city,Indian Springs Village,city,
AL,Irondale city,87.4,20.5,47351,33.5381601,-86.7072102,Irondale city,Irondale,city,
AL,Ivalee CDP,77,0,50737,34.034541299999994,-86.14525340000002,Ivalee CDP,Ivalee,CDP,
AL,Jackson city,85.8,24.7,31232,31.5090521,-87.89444350000001,Jackson city,Jackson,city,
AL,Jacksons' Gap town,67.1,26.1,36719,32.8846584,-85.7974141,Jacksons' Gap town,Jacksons' Gap,town,
AL,Jacksonville city,89,31.2,38903,33.8137125,-85.76135359999999,Jacksonville city,Jacksonville,city,
AL,Jasper city,85.3,22.3,39695,33.8312185,-87.2775053,Jasper city,Jasper,city,
AL,Jemison city,77.8,24.9,38500,32.9598451,-86.7466522,Jemison city,Jemison,city,
AL,Joppa CDP,67.3,0,23672,34.2983556,-86.5578001,Joppa CDP,Joppa,CDP,
AL,Kansas town,66.4,25.3,38542,33.9017737,-87.5519582,Kansas town,Kansas,town,
AL,Kellyton town,71.3,29.8,29688,32.9798441,-86.033578,Kellyton town,Kellyton,town,
AL,Kennedy town,82.6,10.9,35054,33.5870574,-87.98446740000001,Kennedy town,Kennedy,town,
AL,Killen town,87.1,17.7,55313,34.862863700000005,-87.5375253,Killen town,Killen,town,
AL,Kimberly city,89.4,6.3,76771,33.7734352,-86.8138832,Kimberly city,Kimberly,city,
AL,Kinsey town,75.9,16.2,37109,31.299063,-85.34437779999999,Kinsey town,Kinsey,town,
AL,Kinston town,69.5,30.2,23571,31.216004499999997,-86.1710578,Kinston town,Kinston,town,
AL,Ladonia CDP,84.4,26,32713,32.468197700000005,-85.0791016,Ladonia CDP,Ladonia,CDP,
AL,La Fayette city,69.7,24.8,25666,32.899776,-85.4011588,La Fayette city,La Fayette,city,
AL,Lakeview town,92.3,13.5,46250,33.2806703,-87.1374959,Lakeview town,Lakeview,town,
AL,Lake View town,95.7,2.2,88594,33.2806703,-87.1374959,Lake View town,Lake View,town,
AL,Lanett city,77.2,29.8,25220,32.8687391,-85.19049709999999,Lanett city,Lanett,city,
AL,Langston town,85.1,24.6,31875,34.5389756,-86.0744234,Langston town,Langston,town,
AL,Leeds city,87.2,15.4,52689,33.5481597,-86.54442879999999,Leeds city,Leeds,city,
AL,Leesburg town,80.5,18,41397,34.1798177,-85.7613554,Leesburg town,Leesburg,town,
AL,Leighton town,71.9,25.6,22500,34.700922999999996,-87.52891509999999,Leighton town,Leighton,town,
AL,Leroy CDP,99.3,6.7,47365,31.5009206,-87.97147740000001,Leroy CDP,Leroy,CDP,
AL,Lester town,89,16.1,(X),34.9906391,-87.1533469,Lester town,Lester,town,
AL,Level Plains town,91.3,11.1,65769,31.299616200000003,-85.7779914,Level Plains town,Level Plains,town,
AL,Lexington town,87.1,21.3,35521,34.96925,-87.3711316,Lexington town,Lexington,town,
AL,Libertyville town,77.3,4.8,44286,31.2415614,-86.4613446,Libertyville town,Libertyville,town,
AL,Lillian CDP,96.6,11.6,51776,30.414247800000002,-87.4360804,Lillian CDP,Lillian,CDP,
AL,Lincoln city,87.5,12.7,55605,33.6131588,-86.1183061,Lincoln city,Lincoln,city,
AL,Linden city,87.1,25.1,29722,32.306253399999996,-87.7980665,Linden city,Linden,city,
AL,Lineville city,77.8,12.9,31472,33.3106696,-85.7544051,Lineville city,Lineville,city,
AL,Lipscomb city,71,30.6,26163,33.4256646,-86.9266588,Lipscomb city,Lipscomb,city,
AL,Lisman town,67.2,44.9,28750,32.1687554,-88.28252509999999,Lisman town,Lisman,town,
AL,Littleville town,81.8,7.7,49107,34.5906483,-87.6769745,Littleville town,Littleville,town,
AL,Livingston city,86,55.2,14426,32.5843025,-88.1872475,Livingston city,Livingston,city,
AL,Loachapoka town,89.5,31.8,34688,32.604300800000004,-85.5932854,Loachapoka town,Loachapoka,town,
AL,Lockhart town,82.2,14.9,36250,31.0104576,-86.3496691,Lockhart town,Lockhart,town,
AL,Locust Fork town,81.9,14.2,57143,33.9075992,-86.6152685,Locust Fork town,Locust Fork,town,
AL,Lookout Mountain CDP,82.3,14.9,51058,34.8641144,-85.3925101,Lookout Mountain CDP,Lookout Mountain,CDP,
AL,Louisville town,65.7,11.8,34286,31.7834963,-85.55577509999999,Louisville town,Louisville,town,
AL,Lowndesboro town,90.2,3.4,39375,32.2751399,-86.61136579999999,Lowndesboro town,Lowndesboro,town,
AL,Loxley town,85.3,20,48000,30.618247600000004,-87.7530454,Loxley town,Loxley,town,
AL,Luverne city,77.9,20.3,29844,31.716545500000002,-86.26384920000001,Luverne city,Luverne,city,
AL,Lynn town,74.8,27.9,33452,34.04704829999999,-87.54974,Lynn town,Lynn,town,
AL,McDonald Chapel CDP,60.3,62.6,15588,33.521772999999996,-86.9336042,McDonald Chapel CDP,McDonald Chapel,CDP,
AL,Macedonia CDP,81.4,4.2,(X),33.39139,-88.23333000000001,Macedonia CDP,Macedonia,CDP,
AL,McIntosh town,95.8,13.7,48625,31.2662818,-88.0313903,McIntosh town,McIntosh,town,
AL,McKenzie town,75.5,22.5,31500,31.542384000000002,-86.7149699,McKenzie town,McKenzie,town,
AL,McMullen town,40,40,(X),33.148734600000004,-88.1764179,McMullen town,McMullen,town,
AL,Madison city,95.7,6.7,92960,34.6992579,-86.7483318,Madison city,Madison,city,
AL,Madrid town,70.6,14.9,38750,31.035737199999996,-85.3932662,Madrid town,Madrid,town,
AL,Magnolia Springs town,89.1,5.3,47614,30.3996424,-87.7761,Magnolia Springs town,Magnolia Springs,town,
AL,Malcolm CDP,90.1,63.7,(X),31.1912845,-88.00749990000001,Malcolm CDP,Malcolm,CDP,
AL,Malvern town,74,19.8,37000,31.1393439,-85.51910040000001,Malvern town,Malvern,town,
AL,Maplesville town,77.3,29.1,32788,32.7884608,-86.87165490000001,Maplesville town,Maplesville,town,
AL,Marbury CDP,83.8,9.9,37672,32.7010141,-86.471469,Marbury CDP,Marbury,CDP,
AL,Margaret town,92.5,10.1,64789,33.6862124,-86.4749838,Margaret town,Margaret,town,
AL,Marion city,81.4,33,31029,32.6323536,-87.3191655,Marion city,Marion,city,
AL,Maytown town,88.4,9.2,43750,33.535939899999995,-86.997217,Maytown town,Maytown,town,
AL,Meadowbrook CDP,94,6.5,92193,33.402053,-86.6966533,Meadowbrook CDP,Meadowbrook,CDP,
AL,Megargel CDP,53.1,46.9,-,31.379889399999996,-87.4283194,Megargel CDP,Megargel,CDP,
AL,Memphis town,29.4,60.5,(X),33.1365136,-88.297534,Memphis town,Memphis,town,
AL,Mentone town,87.5,10.9,38750,34.5795282,-85.5905204,Mentone town,Mentone,town,
AL,Meridianville CDP,86.6,15.4,68368,34.8514782,-86.5722154,Meridianville CDP,Meridianville,CDP,
AL,Midfield city,90.2,20.1,39678,33.4614965,-86.90888079999999,Midfield city,Midfield,city,
AL,Midland City town,79.3,31.5,27163,31.319061199999997,-85.49382390000001,Midland City town,Midland City,town,
AL,Midway town,58.3,43.1,24514,32.0770977,-85.5221667,Midway town,Midway,town,
AL,Mignon CDP,75.2,26,32452,33.183448999999996,-86.2610854,Mignon CDP,Mignon,CDP,
AL,Millbrook city,91.3,11.6,58330,32.4798575,-86.36191629999999,Millbrook city,Millbrook,city,
AL,Millerville CDP,70.7,8.8,24861,33.191505199999995,-85.9257985,Millerville CDP,Millerville,CDP,
AL,Millport town,79.6,22.4,32443,33.56344779999999,-88.08141590000001,Millport town,Millport,town,
AL,Millry town,86.1,26,37813,31.634049600000004,-88.3133487,Millry town,Millry,town,
AL,Minor CDP,88.9,10.8,45000,33.5373284,-86.9405491,Minor CDP,Minor,CDP,
AL,Mobile city,86.9,23.3,38776,30.6953657,-88.0398912,Mobile city,Mobile,city,
AL,Monroeville city,82.3,36.7,30678,31.527939899999996,-87.3247077,Monroeville city,Monroeville,city,
AL,Montevallo city,86.6,25.5,34760,33.100674600000005,-86.86415579999999,Montevallo city,Montevallo,city,
AL,Montgomery city,85.5,24.1,42927,32.3792233,-86.3077368,Montgomery city,Montgomery,city,
AL,Moody city,87.9,9.9,61049,33.5909365,-86.49081679999999,Moody city,Moody,city,
AL,Moores Mill CDP,91,11.1,63911,34.8439785,-86.5183246,Moores Mill CDP,Moores Mill,CDP,
AL,Mooresville town,83.1,0,99375,34.625917,-86.8800069,Mooresville town,Mooresville,town,
AL,Morris town,84.9,5.8,70043,33.7481576,-86.8086048,Morris town,Morris,town,
AL,Morrison Crossroads CDP,93.8,9.5,21169,33.426390000000005,-85.49333,Morrison Crossroads CDP,Morrison Crossroads,CDP,
AL,Mosses town,60.4,55.8,15240,32.1792804,-86.6736997,Mosses town,Mosses,town,
AL,Moulton city,79.2,24.3,28843,34.4812062,-87.29335329999999,Moulton city,Moulton,city,
AL,Moundville town,77.3,18.7,39719,32.9976242,-87.63000749999999,Moundville town,Moundville,town,
AL,Mountain Brook city,99.5,3,126534,33.500938399999995,-86.7522107,Mountain Brook city,Mountain Brook,city,
AL,Mount Olive CDP (Coosa County),87.3,1.7,(X),33.6709369,-86.8561047,Mount Olive CDP,Mount Olive,CDP,Coosa
AL,Mount Olive CDP (Jefferson County),92.5,11,73345,33.6709369,-86.8561047,Mount Olive CDP,Mount Olive,CDP,Jefferson
AL,Mount Vernon town,80.8,31.3,40750,31.085177500000004,-88.01333249999999,Mount Vernon town,Mount Vernon,town,
AL,Movico CDP,81.9,12.9,(X),31.06444,-88.02556,Movico CDP,Movico,CDP,
AL,Mulga town,72,30.5,34886,33.549828600000005,-86.97416120000001,Mulga town,Mulga,town,
AL,Munford town,87.3,18.8,34034,33.5298282,-85.9508005,Munford town,Munford,town,
AL,Muscle Shoals city,88.7,10.7,48896,34.7448112,-87.6675292,Muscle Shoals city,Muscle Shoals,city,
AL,Myrtlewood town,72.5,7,35000,32.2504214,-87.949737,Myrtlewood town,Myrtlewood,town,
AL,Nanafalia CDP,94,29.7,(X),32.1129549,-87.9880248,Nanafalia CDP,Nanafalia,CDP,
AL,Nances Creek CDP,79.1,0,51196,33.8578794,-85.65690649999999,Nances Creek CDP,Nances Creek,CDP,
AL,Napier Field town,80.2,21.7,32000,31.3154506,-85.45410129999999,Napier Field town,Napier Field,town,
AL,Natural Bridge town,65.7,2.3,(X),34.0934355,-87.601965,Natural Bridge town,Natural Bridge,town,
AL,Nauvoo town,67.2,26.2,27000,33.9895503,-87.48890329999999,Nauvoo town,Nauvoo,town,
AL,Nectar town,78.3,18.3,35313,33.9598211,-86.6394367,Nectar town,Nectar,town,
AL,Needham town,83.7,1.9,56458,31.9879272,-88.3366906,Needham town,Needham,town,
AL,Newbern town,74.6,35,18750,32.593188399999995,-87.5327815,Newbern town,Newbern,town,
AL,New Brockton town,79.8,20.9,41066,31.3857239,-85.92938609999999,New Brockton town,New Brockton,town,
AL,New Hope city,84.3,14.8,44224,34.5370339,-86.3944307,New Hope city,New Hope,city,
AL,New Market CDP,86.9,0,59653,34.9100883,-86.4277677,New Market CDP,New Market,CDP,
AL,New Site town,82.1,9.6,42143,33.0373435,-85.77412659999999,New Site town,New Site,town,
AL,Newton town,82.3,17.7,41198,31.335171600000002,-85.60521329999999,Newton town,Newton,town,
AL,New Union CDP,84,27.9,36429,32.988181,-87.91501600000001,New Union CDP,New Union,CDP,
AL,Newville town,73,21,31172,31.421837899999996,-85.337712,Newville town,Newville,town,
AL,North Courtland town,71.3,22.4,24097,34.675004200000004,-87.30872990000002,North Courtland town,North Courtland,town,
AL,North Johns town,75.6,11.7,39750,33.367334299999996,-87.1036067,North Johns town,North Johns,town,
AL,Northport city,90.2,13.7,53650,33.229007,-87.5772293,Northport city,Northport,city,
AL,Notasulga town,80.7,29.5,37273,32.560690799999996,-85.6724538,Notasulga town,Notasulga,town,
AL,Oak Grove town,73,13.1,40972,33.1917822,-86.2994197,Oak Grove town,Oak Grove,town,
AL,Oak Hill town,27.3,72.7,(X),31.920982799999997,-87.0827629,Oak Hill town,Oak Hill,town,
AL,Oakman town,72.2,21.4,40469,33.7134432,-87.3886157,Oakman town,Oakman,town,
AL,Odenville town,76.4,16.2,51518,33.6773237,-86.396648,Odenville town,Odenville,town,
AL,Ohatchee town,82,14.8,51688,33.783432399999995,-86.0024703,Ohatchee town,Ohatchee,town,
AL,Oneonta city,73.9,12.8,36852,33.9481537,-86.472764,Oneonta city,Oneonta,city,
AL,Onycha town,60.5,23.4,22917,31.214059999999996,-86.28328370000001,Onycha town,Onycha,town,
AL,Opelika city,83.7,23,40489,32.6454116,-85.3782795,Opelika city,Opelika,city,
AL,Opp city,77.4,25.9,34695,31.2826685,-86.2555067,Opp city,Opp,city,
AL,Orange Beach city,92.6,10.5,57535,30.2697033,-87.5867598,Orange Beach city,Orange Beach,city,
AL,Orrville town,71.4,37.3,16250,32.3062505,-87.24554920000001,Orrville town,Orrville,town,
AL,Our Town CDP,78.6,0,38125,32.827644,-85.960998,Our Town CDP,Our Town,CDP,
AL,Owens Cross Roads town,86.7,9.5,51750,34.5881461,-86.4588768,Owens Cross Roads town,Owens Cross Roads,town,
AL,Oxford city,83.5,11.7,51375,33.6142714,-85.8349648,Oxford city,Oxford,city,
AL,Ozark city,82.5,23.1,37813,31.459017,-85.640289,Ozark city,Ozark,city,
AL,Paint Rock town,77.5,35.6,23036,34.660644,-86.3288745,Paint Rock town,Paint Rock,town,
AL,Panola CDP,38.1,40.6,(X),32.9506839,-88.26892059999999,Panola CDP,Panola,CDP,
AL,Parrish town,75.3,15.8,29335,33.73066420000001,-87.2844473,Parrish town,Parrish,town,
AL,Pelham city,92.2,4.6,67907,33.285668699999995,-86.8099885,Pelham city,Pelham,city,
AL,Pell City city,86.5,20.8,41944,33.586214899999995,-86.28608879999999,Pell City city,Pell City,city,
AL,Pennington town,69.9,34.9,(X),32.2070888,-88.0561287,Pennington town,Pennington,town,
AL,Penton CDP,51.2,30.9,30417,33.0065121,-85.4655064,Penton CDP,Penton,CDP,
AL,Perdido CDP,78.5,39.5,24286,31.0076815,-87.6272089,Perdido CDP,Perdido,CDP,
AL,Perdido Beach town,86.3,17.7,47222,30.3407558,-87.5049805,Perdido Beach town,Perdido Beach,town,
AL,Peterman CDP,97.2,14.2,28009,31.5846048,-87.259429,Peterman CDP,Peterman,CDP,
AL,Petrey town,86.5,0,38750,31.8487645,-86.2077382,Petrey town,Petrey,town,
AL,Phenix City city,84.8,21,36698,32.4709761,-85.0007653,Phenix City city,Phenix City,city,
AL,Phil Campbell town,78.5,34.4,25852,34.350929799999996,-87.706418,Phil Campbell town,Phil Campbell,town,
AL,Pickensville town,70,22.4,31607,33.227345,-88.2664225,Pickensville town,Pickensville,town,
AL,Piedmont city,76.8,25.6,28884,33.9245454,-85.6113501,Piedmont city,Piedmont,city,
AL,Pike Road town,95.8,2.3,97500,32.275142100000004,-86.1454525,Pike Road town,Pike Road,town,
AL,Pinckard town,88.6,13,31042,31.311561199999996,-85.5529906,Pinckard town,Pinckard,town,
AL,Pine Apple town,81.5,21,46250,31.872651,-86.9910942,Pine Apple town,Pine Apple,town,
AL,Pine Hill town,89.1,48.5,30682,31.979594300000002,-87.5880561,Pine Hill town,Pine Hill,town,
AL,Pine Level CDP,90.5,9.6,56125,32.581741,-86.466629,Pine Level CDP,Pine Level,CDP,
AL,Pine Ridge town,54.6,44.7,24286,34.43953270000001,-85.7844134,Pine Ridge town,Pine Ridge,town,
AL,Pinson city,93.2,5.8,59909,33.6889908,-86.6833228,Pinson city,Pinson,city,
AL,Pisgah town,78.7,31.9,26635,34.68091679999999,-85.8477523,Pisgah town,Pisgah,town,
AL,Pleasant Grove city,91.1,6.4,63302,33.4909405,-86.9702714,Pleasant Grove city,Pleasant Grove,city,
AL,Pleasant Groves town,85,8.2,46875,34.7325864,-86.21415040000001,Pleasant Groves town,Pleasant Groves,town,
AL,Point Clear CDP,89.1,12.1,47200,30.474084499999996,-87.9191598,Point Clear CDP,Point Clear,CDP,
AL,Pollard town,82.3,24.2,31607,31.027125199999997,-87.1735825,Pollard town,Pollard,town,
AL,Powell town,61.2,31.5,30903,34.5338917,-85.8946693,Powell town,Powell,town,
AL,Prattville city,89.9,11.5,55297,32.4640245,-86.45969659999999,Prattville city,Prattville,city,
AL,Priceville town,91,5.8,84375,34.5250932,-86.8947271,Priceville town,Priceville,town,
AL,Prichard city,78.5,36.3,23785,30.745154499999998,-88.0896618,Prichard city,Prichard,city,
AL,Providence town,90.5,10.8,40208,32.3418079,-87.7805662,Providence town,Providence,town,
AL,Putnam CDP,72.8,30,(X),32.024384000000005,-88.031006,Putnam CDP,Putnam,CDP,
AL,Ragland town,73.9,17,38571,33.74454420000001,-86.1558079,Ragland town,Ragland,town,
AL,Rainbow City city,92.5,17.7,49338,33.9548201,-86.04191690000002,Rainbow City city,Rainbow City,city,
AL,Rainsville city,82.3,16.7,39691,34.4942536,-85.84774940000001,Rainsville city,Rainsville,city,
AL,Ranburne town,86.5,5.8,50909,33.5228885,-85.3446728,Ranburne town,Ranburne,town,
AL,Ray CDP,82.9,5.8,45909,32.8873466,-86.0377439,Ray CDP,Ray,CDP,
AL,Red Bay city,77.1,29.9,29076,34.43982020000001,-88.1408747,Red Bay city,Red Bay,city,
AL,Redland CDP,91.8,5.9,75139,31.351284000000003,-85.3421559,Redland CDP,Redland,CDP,
AL,Red Level town,79.2,17.6,38571,31.4071111,-86.61218609999999,Red Level town,Red Level,town,
AL,Redstone Arsenal CDP,94,9.8,60893,34.695084200000004,-86.6510329,Redstone Arsenal CDP,Redstone Arsenal,CDP,
AL,Reece City town,85.6,13.7,43261,34.072318599999996,-86.0333062,Reece City town,Reece City,town,
AL,Reeltown CDP,78.5,0,74688,32.6037445,-85.80523509999999,Reeltown CDP,Reeltown,CDP,
AL,Reform town,79.4,39.9,20136,33.378451,-88.01530079999999,Reform town,Reform,town,
AL,Rehobeth town,84.9,9.5,47108,31.1229561,-85.4527113,Rehobeth town,Rehobeth,town,
AL,Repton town,58,34.6,23125,31.409055100000003,-87.2391473,Repton town,Repton,town,
AL,Ridgeville town,69.6,35.9,20625,34.055652200000004,-86.1021968,Ridgeville town,Ridgeville,town,
AL,River Falls town,64.6,20.5,28977,31.352946799999998,-86.53912729999999,River Falls town,River Falls,town,
AL,Riverside town,87,4.8,61417,33.6062145,-86.2044198,Riverside town,Riverside,town,
AL,Riverview town,75.5,15.9,37222,31.060457300000003,-87.0599683,Riverview town,Riverview,town,
AL,Roanoke city,77.2,20.3,34956,33.1512313,-85.37217079999999,Roanoke city,Roanoke,city,
AL,Robertsdale city,79.9,10.6,47364,30.5538048,-87.71193240000001,Robertsdale city,Robertsdale,city,
AL,Rock Creek CDP,85.2,8.1,52227,33.4770532,-87.0802735,Rock Creek CDP,Rock Creek,CDP,
AL,Rockford town,68.4,38.1,22778,32.889568100000005,-86.2196936,Rockford town,Rockford,town,
AL,Rock Mills CDP,70.4,36.7,(X),33.159842499999996,-85.287446,Rock Mills CDP,Rock Mills,CDP,
AL,Rockville CDP,64.7,0,-,31.42,-87.8425,Rockville CDP,Rockville,CDP,
AL,Rogersville town,81.9,28.7,36346,34.8256425,-87.2947417,Rogersville town,Rogersville,town,
AL,Rosa town,81.3,11.4,44808,33.9906534,-86.51332140000001,Rosa town,Rosa,town,
AL,Russellville city,68.9,34.4,29859,34.5078726,-87.7286431,Russellville city,Russellville,city,
AL,Rutledge town,69.8,13.5,39688,31.730433899999998,-86.3096846,Rutledge town,Rutledge,town,
AL,St. Florian town,91.7,5,62500,34.8734033,-87.6233517,St. Florian town,St. Florian,town,
AL,St. Stephens CDP,88.2,25.9,42500,31.5421917,-88.0559866,St. Stephens CDP,St. Stephens,CDP,
AL,Saks CDP,78.6,17.9,42070,33.698713399999995,-85.8396879,Saks CDP,Saks,CDP,
AL,Samson city,65.7,39.6,22556,31.112953899999997,-86.04605179999999,Samson city,Samson,city,
AL,Sand Rock town,80.8,5.9,44375,34.2428717,-85.768578,Sand Rock town,Sand Rock,town,
AL,Sanford town,73.1,17.5,33333,31.298225399999996,-86.3891217,Sanford town,Sanford,town,
AL,Saraland city,85.4,11.2,52621,30.820742,-88.07055559999999,Saraland city,Saraland,city,
AL,Sardis City town,88.7,12.5,51681,34.1742616,-86.1227533,Sardis City town,Sardis City,town,
AL,Satsuma city,91.8,10.3,59311,30.853240999999997,-88.0561106,Satsuma city,Satsuma,city,
AL,Scottsboro city,81.8,16,38007,34.672306899999995,-86.0341463,Scottsboro city,Scottsboro,city,
AL,Section town,76.6,25.9,30278,34.5789747,-85.986644,Section town,Section,town,
AL,Selma city,77.8,41.9,22414,32.4073589,-87.0211007,Selma city,Selma,city,
AL,Selmont-West Selmont CDP,78.1,45.5,23015,32.3802669,-87.009943,Selmont-West Selmont CDP,Selmont-West Selmont,CDP,
AL,Semmes city,77.3,19.2,46596,30.7787042,-88.2596295,Semmes city,Semmes,city,
AL,Sheffield city,79.5,25,34205,34.76508870000001,-87.6986407,Sheffield city,Sheffield,city,
AL,Shelby CDP,78.9,36.8,45139,33.1086539,-86.5835907,Shelby CDP,Shelby,CDP,
AL,Shiloh town,75.6,13.7,36250,34.462587799999994,-85.8796945,Shiloh town,Shiloh,town,
AL,Shoal Creek CDP,99.6,2.6,114018,33.4136284,-86.62457509999999,Shoal Creek CDP,Shoal Creek,CDP,
AL,Shorter town,68.4,12.9,38409,32.3951313,-85.9183541,Shorter town,Shorter,town,
AL,Silas town,66,49,27875,31.7654349,-88.32918409999999,Silas town,Silas,town,
AL,Silverhill town,89.3,7.5,40921,30.5454715,-87.7516559,Silverhill town,Silverhill,town,
AL,Sims Chapel CDP,100,8.6,86071,31.219617100000004,-88.1486166,Sims Chapel CDP,Sims Chapel,CDP,
AL,Sipsey town,83.2,15.2,27393,33.82482720000001,-87.0861125,Sipsey town,Sipsey,town,
AL,Skyline town,75.4,19.4,38810,34.8139739,-86.1152603,Skyline town,Skyline,town,
AL,Slocomb city,75.5,17.7,35512,31.1082335,-85.594378,Slocomb city,Slocomb,city,
AL,Smiths Station city,80.3,13.5,46354,32.5401393,-85.09854729999999,Smiths Station city,Smiths Station,city,
AL,Smoke Rise CDP,92.7,5,86310,33.8917677,-86.82027459999999,Smoke Rise CDP,Smoke Rise,CDP,
AL,Snead town,80.3,11,35000,34.1195406,-86.3955398,Snead town,Snead,town,
AL,Somerville town,78.4,18.7,40417,34.4731491,-86.798612,Somerville town,Somerville,town,
AL,Southside city,90.3,4.7,65946,33.9245425,-86.0224718,Southside city,Southside,city,
AL,South Vinemont town,79.1,32.8,26141,34.2389871,-86.86444709999999,South Vinemont town,South Vinemont,town,
AL,Spanish Fort city,95.8,7.8,72747,30.671469000000002,-87.9018829,Spanish Fort city,Spanish Fort,city,
AL,Spring Garden CDP,100,20.7,(X),33.9728781,-85.5538487,Spring Garden CDP,Spring Garden,CDP,
AL,Springville city,91.1,9.3,73906,33.775099700000005,-86.4716512,Springville city,Springville,city,
